c348a7cc121fa43fb14ca92cc4273c2e	144	224	15	2731	439	0	102	0	110	0	0	436	0	232	198	2233	5483	1046	3342	1797	3358	3151	3970	333	0	493	142	2705	11	2926
9122e867c908301e783c5ce0c3bf12e0	19	0	3	0	151	0	27	12	0	0	0	0	437	0	0	36	38	3440	0	5896	11982	936	0	0	0	0	192	1045	9272	0
387717ee717e81644a3dcdfc28d0f9d3	1764	78	1298	384	50	3846	116	18	272	528	2318	661	578	830	1647	121	72	83	1231	58	99	437	482	704	181	11168	1112	0	2522	511
a7e4148b858fd66eee6949bf39c699a7	990	1053	3061	699	836	493	289	139	478	116	66	208	1453	3217	1333	251	592	1031	1319	624	782	1856	3074	92	119	1270	501	1604	3154	1931
592d811b7f858f4a96a31d571feb0cb9	395	1638	3139	996	1437	159	174	139	434	317	74	603	534	2216	436	1088	792	2479	1389	1248	720	4573	1759	179	85	433	275	595	1463	1034
22778adf788733c37bfa5fa55688dfe6	356	1543	2918	950	1377	137	145	127	429	295	91	556	577	2358	478	1133	748	2262	1228	1157	629	4289	1635	141	95	355	264	569	1580	853
ac5402de1ddf427ab8d2b0a8a0a44f19	903	1850	2800	65	40	119	226	149	983	1827	269	175	244	1259	422	190	911	774	2421	1491	104	864	2494	299	1188	1244	132	502	1422	705
34f5e40f9fb2818d0692b993e5c9b923	220	6825	168	616	372	0	0	0	0	88	0	256	0	1699	115	84	2249	153	413	220	1683	6178	319	72	172	478	0	938	999	275
750cf8f7e1e65859023896e927a40b49	340	210	378	314	14	2556	868	1583	145	826	954	159	123	816	479	122	176	290	822	117	53	473	656	474	87	6835	263	335	284	274
364506be6c9449c5f49eb48125651017	241	725	1141	288	106	81	134	49	181	277	189	1307	175	334	452	865	429	1188	3463	580	278	1545	2705	623	35	540	13	98	92	831
ed7a767b5c636310d62d120f2add8934	411	278	1059	685	1168	97	81	103	83	27	47	102	1913	2185	138	3257	167	1459	812	457	457	1274	530	26	15	334	19	15	1232	521
b0a528871e7461bbf8dfa28fd56839da	28	2781	908	0	0	0	70	70	0	0	236	678	0	1485	783	236	145	330	2818	145	265	572	2282	361	6	65	0	297	0	3309
86a5469c5fae206d8af2cf122b1f45a3	268	854	354	633	110	2072	516	2552	90	327	1320	91	535	56	587	762	236	682	360	216	291	1152	17	531	81	363	584	31	852	1257
afa1da45d4a7ec83f10a3b990ab36445	1115	1210	73	3894	60	670	0	174	270	121	128	0	88	234	165	579	382	568	649	261	284	1293	344	134	166	2124	88	650	337	1104
76e299ccb38c3f559204729727d6f101	1001	1501	326	3516	117	750	103	1223	661	649	331	178	0	76	0	851	429	904	669	281	251	1014	85	300	171	743	0	0	400	368
f31aab4ff2dba1e72d9ea251e447844d	186	599	645	262	1325	226	144	173	170	656	62	606	552	1490	112	249	320	2166	816	437	428	2356	280	48	42	202	200	358	1436	312
5269181ddec0b7d541daa2f9b582922b	399	1038	1474	612	674	111	77	66	248	228	109	223	416	861	189	676	505	1092	1089	771	669	1887	652	62	54	720	169	267	713	312
fba43f263a40d5a9cc7f37f1551b13f9	1087	303	214	923	46	854	57	401	158	372	209	90	99	1006	369	181	203	379	519	134	171	756	1266	216	94	4325	314	277	733	285
b0a5cf49eb335093c26cd2649fb7685a	196	77	177	268	14	1682	1109	448	39	74	405	445	705	448	902	78	24	281	1094	67	56	1008	405	131	68	3302	996	484	250	288
69daba25ea14c6a21a7bf2fcc5fae18e	217	1716	207	990	129	762	0	1096	110	2904	502	431	0	245	25	179	113	219	399	134	314	1149	790	23	50	2038	0	218	407	40
4de9c7593d2df221b24f6df130de40e1	455	744	289	1100	0	2039	708	736	0	1013	1065	0	0	0	710	0	220	0	814	0	0	950	764	702	0	2102	0	0	0	420
c162a4f3943238810eba8a25f0563cca	289	854	1250	278	37	284	151	382	258	384	94	273	202	437	236	959	308	597	716	1658	627	1308	527	49	57	327	97	243	1215	267
5b1750668beb749e3c44200ee94d55c6	0	776	1164	514	701	0	0	0	0	314	0	395	666	1229	0	385	660	967	643	487	513	1705	621	0	0	374	0	365	1397	280
2c1783758f980294621489a913a2b3b7	423	455	314	326	60	230	48	258	115	1203	134	0	20	233	420	64	309	659	246	50	157	530	338	599	88	5148	78	222	475	183
fa497f30b989faffb3d077709fcf1a6e	326	1285	1267	396	372	148	66	32	317	269	58	362	196	1079	117	489	450	868	553	462	363	1745	390	92	106	223	196	265	298	317
3b5401345151054bcf7c51e27b714513	748	226	267	1288	99	501	53	795	143	834	268	165	35	271	459	487	315	215	499	146	61	645	354	117	40	3005	114	69	390	220
c89778a6adac9d453c87aa7667a8b971	171	268	268	238	216	1024	209	834	111	550	584	158	113	771	440	433	260	354	336	155	77	690	661	108	102	1467	289	229	485	267
4ce5737e69c8373fe15e027d0ed93eb1	769	0	1445	884	1466	0	0	0	0	0	0	0	0	0	0	1169	0	1063	0	950	0	1830	0	0	0	0	0	0	1876	0
d79bb5d81b2a330fb43a44dc5228799f	298	243	251	228	342	156	80	214	0	103	263	249	112	533	258	153	71	254	331	36	109	181	1205	65	21	1180	70	2766	1291	87
6b90b86f5da836f13c0ee2f67132e12a	303	270	561	359	808	86	34	44	146	61	20	100	276	407	80	503	230	1459	541	492	336	2025	370	61	24	154	67	148	486	404
926708e33d1ebf1a9da757f78c673190	116	204	196	252	83	926	246	359	89	897	538	188	68	202	390	269	159	239	884	112	30	181	600	144	41	2050	197	81	304	261
7773588b3cec0567fe4b6b78ee85afa5	0	0	0	10202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594de23e3fd972a2867119ed1a8ae9ad	130	695	618	437	182	67	91	42	61	181	37	268	406	581	317	232	298	790	339	114	174	1464	264	108	43	142	44	10	1305	602
92ae272884c88aa3be9a5800f2836740	778	910	41	2139	202	414	136	346	173	32	256	32	154	106	232	162	65	783	265	88	59	1076	119	165	0	715	98	278	125	90
397731e49550c271ca821c5d04dc97d4	0	1670	522	0	0	0	0	0	0	23	151	411	0	811	450	37	88	183	1724	0	0	391	1265	246	0	0	0	151	0	1916
b54ee444b20674aac889ede17b4ca2cb	147	415	623	527	198	119	188	44	78	57	35	74	833	1475	46	857	217	541	233	291	236	764	204	27	31	703	141	55	690	185
7b15c3bd0f23cb652c8f96bb85fbc464	0	1753	503	0	0	0	0	0	0	0	111	403	0	767	399	39	82	180	1710	0	0	372	1215	216	0	0	0	146	0	1969
96c2151f4b12e51530b389178a80d440	258	363	992	208	287	80	38	106	62	373	13	72	364	864	20	490	141	1268	332	271	269	1355	193	41	55	276	84	102	560	69
e94776066de6ff852fc7a43e7a0626cd	612	285	0	908	97	808	254	585	294	24	487	228	38	213	127	260	165	258	604	106	145	608	609	26	5	662	128	510	107	228
6ba2467145ea8cbd34de0d351e096fa7	490	142	274	63	45	237	272	513	156	451	559	86	248	832	126	237	183	54	289	179	0	80	333	518	98	483	113	1237	701	205
63a37b4505b068922f8d546e258e379c	646	574	305	435	115	317	199	438	130	229	246	162	53	226	320	184	53	154	177	81	124	265	463	203	59	697	413	221	215	277
6689cc067754fa14964e70c77ae9ce0a	0	18	0	26	0	0	58	18	0	0	0	0	134	311	0	0	0	0	0	0	0	0	0	0	17	6082	132	788	0	0
ebbd095037fc8c5792965c71d58966d8	0	532	0	739	0	886	531	316	0	461	474	0	0	0	342	0	0	0	625	0	0	689	342	585	0	956	0	0	0	0
ae4fe244f7b77be6848aeaf132b6b724	381	781	99	819	51	1390	101	674	52	294	613	113	0	0	266	184	156	118	193	119	39	690	0	12	0	0	0	0	0	315
98725c11aa32b15374c6bc4f555b2f7f	0	638	693	0	0	0	0	0	0	526	0	270	295	606	0	0	345	414	1070	0	0	796	631	0	0	0	0	0	796	313
7b2758b79ea93bae96664ca0afb33a9e	87	484	663	192	108	179	59	122	69	160	123	298	148	651	315	169	123	305	512	147	267	598	554	102	53	357	35	87	115	295
2e8d008f50dadbc5669e0a605fee6ffc	257	416	405	649	57	223	0	291	66	352	273	165	0	131	161	74	206	245	377	23	39	466	252	405	0	1365	0	10	104	230
656326d89791c753746563843909ebf2	191	655	222	497	347	105	89	72	62	82	95	91	197	293	135	214	161	913	275	229	223	774	135	50	26	171	178	118	345	195
b347c047f92514e7459a800f31b8a0c6	0	516	170	605	0	1133	416	0	0	592	587	0	0	0	452	0	0	0	476	0	0	591	0	458	0	1135	0	0	0	0
2e8ee5afc42806e5858ada5405f72f00	456	519	0	1167	0	265	0	472	246	594	201	0	0	0	131	290	204	356	243	114	90	407	100	147	0	576	146	0	218	172
e8b1ac379291fd9d1a6e9de8a7d88086	0	537	931	393	0	0	0	0	0	232	0	0	493	885	0	0	321	529	486	0	253	832	502	0	0	0	0	0	636	0
ea298a4489230dca9c52845c38ac88d2	338	220	163	394	75	369	84	168	58	214	167	159	106	1770	252	81	132	77	310	127	87	104	591	38	57	449	0	116	175	116
8f671e6cc58117b2aec73341c0bb5dad	164	417	156	494	48	209	50	132	117	241	1093	106	0	300	251	197	264	181	259	51	53	464	395	150	0	257	221	84	243	381
5aeff63377cc03a5815fcd5a0ee731c3	43	92	61	60	34	405	411	933	53	291	338	70	81	336	130	182	73	241	340	68	26	193	232	78	27	1622	200	76	141	124
7069d1ba735fd4d5199050b4c100bea7	393	786	200	1392	6	132	333	153	72	443	23	0	36	271	417	40	26	120	0	16	0	49	148	251	17	1117	11	173	221	44
7f3f2047bb8da06e4776cb75b23d31bc	201	435	154	432	64	230	88	274	143	312	304	89	53	111	168	110	165	71	0	58	106	271	177	64	25	1676	41	241	102	245
0b1e4030b63b5cceeebb601d78c02a5d	673	288	103	633	277	476	254	444	128	66	207	35	0	63	265	0	0	191	159	0	86	405	116	0	0	648	207	192	399	49
9cb9e1eae29d219c9e3c7fa4c0089143	94	589	354	161	219	40	31	20	109	80	24	70	177	252	66	517	210	437	561	198	191	764	440	52	21	216	65	73	89	237
e014a27d4beb4fa63a394ae8a839d185	190	212	655	285	440	27	25	60	125	99	24	36	148	231	55	365	139	569	358	221	331	566	270	29	34	133	92	108	307	141
527dd0640be2156a741a3b900eed0de4	155	368	628	149	128	51	47	57	120	126	33	93	188	412	75	120	127	589	534	130	159	490	363	57	16	130	54	123	295	268
2ef57dab754f7e1cbcdc71321a2eb475	0	327	0	349	0	382	27	0	0	0	0	0	169	691	488	0	0	0	1570	0	0	0	0	0	40	1468	0	120	54	204
36be43c248f8e4a7b60a4739cd8dd932	77	79	160	44	41	567	119	285	63	508	370	70	26	143	211	197	114	119	348	68	0	238	375	142	34	863	100	69	243	165
8652675b6d806e787e02e018743c212b	219	186	382	82	517	112	115	77	72	134	74	42	140	605	109	232	83	205	320	100	63	293	493	0	78	177	147	86	464	108
4ce7fc0cd8c014fb6e0a8d3b1d01ca6b	106	277	113	408	0	800	176	216	95	435	257	0	0	0	292	46	211	77	327	0	0	492	339	290	0	601	0	0	0	155
8ec79853a4a88bc6b81f94ab523566b4	0	367	373	363	32	378	479	281	60	53	285	154	156	110	295	150	142	136	95	103	48	357	299	285	0	46	105	0	286	215
c3e85f243577dfabe53528f7dc61baf7	0	161	0	88	49	0	76	238	0	131	0	75	425	751	0	0	0	69	0	0	0	0	0	0	169	1940	69	1153	168	38
370f2cf2716730b0f3642c5e3fadd6c1	0	0	0	543	34	0	0	15	0	0	0	85	0	0	40	145	740	119	643	259	669	367	856	77	0	89	0	380	0	538
b6985598d3f4a9b830bbe1c6a665f5fe	15	199	124	85	440	7	22	32	17	13	5	26	140	77	15	337	170	1153	224	307	139	1581	11	0	0	57	108	49	183	27
9c16363cacd0ce232469c37d8a89466a	499	240	77	359	105	209	90	235	88	264	184	42	36	143	121	78	98	142	139	50	66	322	99	98	11	1323	39	88	195	81
9db67f5da0865507e35bec77676d5895	128	100	166	48	45	389	106	288	112	344	173	106	0	285	229	115	64	75	424	41	44	179	216	134	42	1239	81	61	111	107
786dd028d69f88903aae9892ffe12dc9	123	166	153	348	0	536	137	167	0	149	113	122	45	378	150	71	136	160	394	59	0	261	474	63	0	647	171	84	158	144
2ca34059456360f4888964a7f0c0694a	113	250	238	94	70	48	29	37	48	159	27	71	154	357	63	283	88	407	258	293	260	507	201	45	25	133	0	20	536	245
34948188149de76cb8db67376711ff5a	424	373	98	57	19	0	0	203	0	744	42	0	331	372	0	0	0	0	0	0	109	0	0	0	0	2063	0	107	96	0
163c72d248fa0ef9d229a942d8bd1c2f	0	442	648	0	0	0	0	0	0	0	0	0	359	626	0	0	372	636	0	0	275	901	0	0	0	0	0	0	724	0
25def15fb42bed6855ede4893d27a21d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	4962	0	0
6968c232749a19dabc97b18ebb4aeacf	224	107	213	446	0	666	82	47	12	166	389	141	0	224	112	18	6	0	121	16	23	26	632	112	0	606	39	157	176	84
b27900683f78ffffe3efe328fd473083	0	0	0	1125	174	0	0	0	0	0	0	0	0	0	0	238	546	704	296	199	0	583	343	0	0	0	0	0	0	500
4468ae469c1cf843bb4689aa493eecaf	449	75	60	97	102	60	163	978	115	352	277	107	45	19	45	0	36	106	186	14	67	625	111	68	0	73	46	125	60	38
6631962028deadb13ab2ab64b17297ff	210	263	377	31	54	303	47	40	63	662	99	67	0	52	0	76	5	8	159	0	24	47	198	32	18	1099	54	17	300	121
3b3911ebf489800d79dfdeae7478d9aa	39	149	305	226	118	461	59	364	13	40	333	38	23	373	70	50	34	76	174	23	53	297	169	20	12	131	187	85	216	92
4b1c99e368615509c0e6f4d3963b226b	81	337	531	108	156	0	0	0	117	68	0	99	93	277	0	225	160	335	202	209	155	673	138	0	0	0	0	0	137	127
b930d6802dcff03f0087cf3ed5cb061d	49	79	194	115	70	44	20	17	34	99	17	61	160	897	13	94	98	427	225	210	159	534	34	19	29	176	54	66	29	62
5cfa7f79b7e252a73fa069c5b2c957bd	109	120	282	74	168	53	30	47	59	73	27	26	129	443	34	178	95	204	230	125	107	391	198	28	22	257	66	88	213	127
ea0217db29571d2d316a1e4da56b8a01	147	92	196	90	198	135	77	47	54	94	36	20	87	542	78	168	45	145	257	115	64	243	120	25	43	315	80	118	230	118
dd4c6a1d6cb7e77c0253cbc6c9b4ae75	123	597	57	563	0	590	233	473	0	0	531	128	0	0	185	17	0	36	39	0	15	19	0	0	0	62	49	31	16	175
3b95e0f1591eaba498597929fe306cc2	55	48	0	75	0	0	0	65	0	54	151	0	0	661	175	30	145	341	303	0	67	194	0	0	0	449	81	826	153	0
ef467d766ba05adf651d1fc6a30cba06	266	31	170	1029	42	341	133	292	112	194	280	25	0	174	26	89	62	89	0	54	43	99	58	0	16	49	17	40	35	18
0d86650fe5e398d9b13a89fa25b6a69a	208	168	40	192	22	68	108	88	45	172	150	101	45	106	132	165	34	285	227	0	35	300	159	140	27	315	92	176	44	139
9c8a72a5a1ba4d23a8e06b454305b5fb	18	81	0	147	305	27	29	0	13	93	0	14	271	452	0	0	40	434	132	50	126	513	0	0	30	50	177	63	707	0
8e1647c86092bfaf2243f91f0400366b	0	413	272	0	0	0	0	0	0	345	0	0	0	449	0	0	0	0	519	0	0	602	485	0	0	0	0	0	606	0
43f9dcebb22bcc6e3c64a3b9420c903d	72	0	129	84	59	391	86	324	36	347	103	28	59	363	55	61	0	44	180	32	0	124	54	30	47	642	34	82	155	34
4270f18e5d233d60a9e9f022d634b07a	46	23	60	78	0	208	61	313	0	105	260	55	107	346	73	42	25	55	86	0	14	46	24	92	39	1028	199	54	49	88
748c2adbeefb058be9895552568c6940	26	727	46	631	0	147	0	140	0	43	167	0	29	99	0	58	97	130	69	0	73	571	121	105	0	34	17	48	48	146
a401d8b32d4bb83ae020fc626b454b98	0	0	0	0	0	0	367	0	0	0	0	0	660	2008	0	0	0	0	0	0	0	0	0	0	59	457	0	0	0	0
34a8f64c050eb72ab8e6bdfecd7bbec1	66	156	714	225	137	33	21	40	39	45	15	88	84	228	55	20	116	292	111	85	49	474	182	18	0	40	0	46	82	49
3c7d430222d68c68a505a56036eff624	0	0	0	0	0	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	0
b386790f27f9977d0471b969505aa6e8	0	0	0	0	0	0	0	0	0	0	0	0	344	593	0	0	496	558	0	0	0	802	0	0	0	0	0	0	651	0
bfb2ed4f6db01a88b0c9c38933e304bc	71	41	56	83	0	304	131	304	0	157	160	48	54	42	162	40	43	65	112	38	0	138	136	51	0	668	81	59	111	124
8aa70d0c06e8da0b4c0ea2eba6308983	140	269	0	185	44	597	0	166	128	0	179	0	0	0	71	0	0	78	249	0	0	179	567	0	0	0	0	0	96	243
847fa5c2b3eca67a001b1e1954ec2051	59	0	110	0	0	172	61	104	0	209	160	76	35	145	62	188	46	122	246	43	0	196	144	0	0	620	53	0	126	61
1e4a5efee1e3eafdc34bfeac43b6639c	0	0	0	500	0	0	0	0	0	0	0	79	0	0	0	0	230	0	415	128	373	138	604	0	0	81	0	199	0	282
8ad404978feb9aa55509ecb22e6aad46	65	41	71	0	0	378	40	90	26	91	229	27	0	71	94	47	76	43	78	19	0	114	108	28	0	983	35	67	91	82
cbb8942a79c06d53241da3fe41bc611e	222	141	53	423	61	85	61	92	78	0	46	30	0	132	47	43	48	62	113	32	56	114	117	117	49	388	60	153	21	49
fa73fd704b69299aad7876bb8b76ad7a	0	193	30	261	0	87	135	186	0	18	74	53	44	326	22	0	46	153	0	15	50	271	106	30	0	267	100	289	94	42
6bbaf2d026d54c61f24b5c5483e56842	58	91	191	0	147	97	0	56	45	122	0	0	115	89	18	290	35	112	151	152	89	154	84	11	37	270	89	29	293	38
d221616aeb116902a5b370ca40d1596b	144	104	188	134	147	55	16	25	90	64	16	0	29	72	41	123	65	187	217	99	83	336	280	8	0	85	25	19	151	43
9fe6b4ce082e3e5e4d760b6db9e974f5	0	0	423	0	0	0	0	0	0	0	0	0	199	0	0	0	0	244	608	0	0	454	380	0	0	0	0	0	438	0
e02d67fbaea4da64b386b48e2c03c295	0	0	0	707	0	0	0	0	0	0	0	0	0	0	0	0	0	903	0	0	0	1050	0	0	0	0	0	0	0	0
0444decea04265abf48bcb720b69520e	20	86	32	84	21	85	167	93	0	0	43	22	128	799	196	0	0	31	0	0	0	0	60	0	0	243	140	0	174	232
b5dfffbdf766b0abcc59c2b84315bac6	76	114	65	128	92	0	0	52	55	0	29	0	50	142	0	143	117	319	177	145	117	357	38	25	10	107	45	23	140	87
ae6c677ba00083b8792d018fdeafdebf	0	0	0	1320	0	0	0	142	0	0	0	0	0	0	0	75	0	363	0	247	72	186	0	0	0	0	0	0	217	0
aa32485fe66718af2e28f700fa04af83	326	379	39	167	28	47	145	343	24	59	85	0	31	131	13	88	23	80	39	72	75	55	0	0	9	70	85	39	111	13
9e470b8db1cfedb57e350146e48f9a9e	109	30	37	72	0	171	0	107	24	52	278	58	43	97	157	79	26	105	348	13	11	102	170	13	14	111	35	29	92	104
3aa40e565f980baad9e4a0c574c2c5c2	137	167	101	114	64	51	0	31	29	68	88	42	80	167	59	75	10	79	161	25	53	146	197	29	12	292	10	34	27	101
ce1e70b616c45b2c333e2242260a38eb	58	103	137	0	53	54	114	485	0	222	147	16	55	51	48	89	60	136	55	0	20	266	58	0	0	0	77	0	78	66
3f9392790fb73a9e460eadc945ce0701	122	33	275	28	65	12	0	5	40	28	8	7	26	353	0	447	34	46	132	38	65	70	243	16	39	124	21	0	72	49
ef53d3c1647ea09b6bbc072b22fbe8cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360	1035	0	0	0	0	0	0	0
7e30d63f0397880a7cd77896128361ab	102	64	185	43	250	53	47	46	0	49	0	0	0	279	71	104	0	84	179	60	0	143	231	30	0	78	0	43	200	42
7463f4eb258b448ef13c9d537ced9cac	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	153	0	0	0	0	0	0	0	0	0	1967	0	0
e594d55f3895dae437dfbfc31c268e07	165	153	0	206	0	115	0	0	0	167	44	6	0	234	31	0	0	0	181	0	0	0	28	0	17	534	73	249	96	41
f7fe5299945864c5d7dc0826c042050f	97	97	252	213	58	67	0	74	0	0	0	59	114	120	32	125	0	54	27	39	179	0	7	0	0	0	32	101	435	139
85f1c66d8e965ed387d0a17887a1ad20	0	0	0	611	0	0	0	0	0	0	0	0	0	0	0	0	318	376	0	0	0	440	205	0	0	0	0	0	0	321
f95ce8689699c6a80f61073b398344dd	0	418	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	1214	0	0	0	0	0	0	0	0
037a29e02b3869580f26eb1ee864bee2	5	0	5	30	7	0	448	146	92	0	267	37	6	11	166	0	0	8	103	4	0	0	42	0	0	701	19	12	0	58
aada584ca5fed4b88144bd78a58cf976	0	872	0	0	0	0	0	0	0	0	0	0	0	222	0	0	298	0	0	0	0	770	0	0	0	0	0	0	0	0
be084311ffa73906dfc000176806be2f	65	95	54	233	58	163	135	231	0	117	65	0	57	54	80	0	0	91	54	0	56	125	88	28	0	66	52	0	169	0
774eed8e5e8bd688c6a2fe03743277fb	0	0	0	0	0	0	0	0	0	0	0	0	1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0
31d3907c0249d62c68eff5f0c0fba5bd	66	130	59	112	28	215	92	54	32	59	72	17	47	104	100	44	47	54	89	7	0	163	47	47	0	195	43	76	55	46
c11bde1138eb7f51d914cd1bb5f30100	149	76	92	199	58	33	24	43	36	101	63	0	29	18	42	47	31	74	97	59	29	235	71	42	0	189	33	90	106	26
c07ef20fbf08691cd223cba17009e12f	122	0	72	0	0	0	0	173	0	90	141	0	129	226	279	0	0	0	62	0	47	0	0	166	0	131	0	257	194	0
a826d2894dcfc0e6ecde62f86c2d272e	0	113	45	134	100	0	0	0	22	46	0	65	64	59	49	68	51	278	110	49	58	298	36	0	0	58	73	30	177	75
d70b980ba7aa62881f84310970f48f96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2046	0	0
4cf00a4bbc806469f8adf3206829b90e	0	0	0	0	0	0	259	0	0	0	0	0	296	1054	0	0	0	0	0	0	0	0	0	0	100	252	0	0	0	0
1b8176a16215497e9533a2046e678168	0	113	185	70	110	0	0	0	0	0	0	0	115	178	0	69	99	163	0	0	80	295	112	0	0	54	0	49	234	0
349d4f244ee16ad41bf691740151b6de	56	51	0	93	20	61	0	186	26	153	82	38	24	15	59	58	35	82	139	44	34	215	0	61	10	219	0	98	32	28
ed7a65083c92c85576b08842b31a3854	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	403	521	0	0	0	247	0	0	0	0	0	0	0	222
85b29de75f1c8f5c6596c1e9b5ce3a04	38	163	128	58	150	0	0	45	39	40	0	32	0	98	27	88	66	172	101	53	57	167	48	32	0	0	0	37	184	65
ee2052989472461b79ea2307d1f6536e	79	125	284	117	37	0	0	0	13	26	14	31	0	105	39	35	58	189	73	52	41	273	122	28	0	0	0	44	0	72
2e3c75c28bfd30a1e975951e8a4d586d	57	99	131	97	46	44	14	18	17	78	31	37	32	114	31	89	39	61	106	57	30	124	91	29	0	119	27	59	101	40
